supplementary_data_3._taxa_coefficients_of_the_trained_lasso-regularized_logistic_regression_model.,unnamed:_1,unnamed:_2
1894,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Pseudomonas_phage_phi297,0
1895,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Salmonella_phage_SSU5,0
1896,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Streptococcus_phage_Dp_1,0
1897,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Streptococcus_phage_MM1,0
1898,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Streptococcus_phage_PH10,0
1899,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Ortervirales,0
1900,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Streptococcus_phage_PH15,0
1901,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Stx2_converting_phage_1717,0
1902,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sk1virus,0
1903,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sk1viruss__Lactococcus_phage_jm3,0
1904,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesvirales,0
1905,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesviralesf__Alloherpesviridae,0
1906,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesviralesf__Alloherpesviridaeg__Cyprinivirus,0
1907,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesviralesf__Alloherpesviridaeg__Cypriniviruss__Cyprinid_herpesvirus_3,0
1908,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesviralesf__Herpesviridae,0
1909,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Herpesviralesf__Herpesviridaeg__Macavirus,0
1910,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Streptococcus_phage_SM1,0
1911,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Murimonas,0
1912,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Spn3virus,0
1913,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Rb69virus,0
1914,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Morganellaceaeg__Proteus,0
1915,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Morganellaceaeg__Proteuss__Proteus_mirabilis,0
1916,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellales,0
1917,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellalesf__Pasteurellaceae,0
1918,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellalesf__Pasteurellaceaeg__Haemophilus,0
1919,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadales,0
1920,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadalesf__Pseudomonadaceae,0
1921,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadalesf__Pseudomonadaceaeg__Pseudomonas,0
1922,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadalesf__Pseudomonadaceaeg__Pseudomonass__Pseudomonas_aeruginosa_group,0
1923,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Morganellaceaeg__Morganellas__Morganella_morganii,0
1924,k__Bacteriap__Proteobacteriac__Proteobacteria_unclassified,0
1925,k__Bacteriap__Proteobacteriac__Proteobacteria_unclassifiedo__Proteobacteria_unclassifiedf__Proteobacteria_unclassified,0
1926,k__Bacteriap__Proteobacteriac__Proteobacteria_unclassifiedo__Proteobacteria_unclassifiedf__Proteobacteria_unclassifiedg__Proteobacteria_unclassified,0
1927,k__Bacteriap__Proteobacteriac__Proteobacteria_unclassifiedo__Proteobacteria_unclassifiedf__Proteobacteria_unclassifiedg__Proteobacteria_unclassifieds__Proteobacteria_bacterium_CAG_139,0
1928,k__Bacteriap__Synergistetes,0
1929,k__Bacteriap__Synergistetesc__Synergistia,0
1930,k__Bacteriap__Synergistetesc__Synergistiao__Synergistales,0
1931,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceae,0
1932,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Cloacibacillus,0
1933,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Cloacibacilluss__Cloacibacillus_evryensis,0
1934,k__Bacteriap__Proteobacteriac__Proteobacteria_unclassifiedo__Proteobacteria_unclassified,0
1935,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Cloacibacilluss__Cloacibacillus_porcorum,0
1936,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Morganellaceaeg__Morganella,0
1937,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Raoultellas__Raoultella_planticola,0
1938,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Cardiobacterialesf__Cardiobacteriaceaeg__Cardiobacteriums__Cardiobacterium_valvarum,0
1939,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceae,0
1940,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Citrobacter,0
1941,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Citrobacters__Citrobacter_braakii,0
1942,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Citrobacters__Citrobacter_freundii,0
1943,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Citrobacters__Citrobacter_koseri,0
1944,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Citrobacters__Citrobacter_youngae,0
1945,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Enterobacter,0
1946,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Enterobacters__Enterobacter_cloacae_complex,0
1947,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Morganellaceae,0
1948,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Escherichia,0
1949,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Escherichias__Escherichia_marmotae,0
1950,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_aerogenes,0
1951,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_michiganensis,0
1952,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_oxytoca,0
1953,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_pneumoniae,0
1954,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_quasipneumoniae,0
1955,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_variicola,0
1956,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Raoultella,0
1957,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Raoultellas__Raoultella_ornithinolytica,0
1958,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Escherichias__Escherichia_coli,0
1959,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Rb69viruss__Escherichia_virus_RB69,0
1960,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Fretibacterium,0
1961,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Pyramidobacter,0
1962,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Cd119viruss__Clostridium_virus_phiC2,0
1963,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Felixo1virus,0
1964,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Felixo1viruss__Escherichia_virus_wV8,0
1965,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Felixo1viruss__Salmonella_virus_FelixO1,0
1966,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Kp15virus,0
1967,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Kp15viruss__Klebsiella_virus_KP15,0
1968,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Kp15viruss__Klebsiella_virus_KP27,0
1969,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassified,0
1970,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Clostridium_phage_phiMMP04,0
1971,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Cd119virus,0
1972,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Cronobacter_phage_ENT47670,0
1973,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Lactobacillus_phage_phiAQ113,0
1974,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Lactobacillus_prophage_Lj771,0
1975,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Streptococcus_phage_EJ_1,0
1976,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P1virus,0
1977,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P1viruss__Escherichia_virus_P1,0
1978,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2virus,0
1979,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Erwinia_phage_ENT90,0
1980,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Escherichia_virus_P2,0
1981,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Pseudomonas_virus_phiCTX,0
1982,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Enterobacteria_phage_phiP27,0
1983,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Fretibacteriums__Fretibacterium_fastidiosum,0
1984,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Caudovirales_unclassifiedg__Caudovirales_unclassifieds__Enterobacteria_phage_P4,0
1985,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Caudovirales_unclassified,0
1986,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Pyramidobacters__Pyramidobacter_piscolens,0
1987,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Pyramidobacters__Pyramidobacter_sp_C12_8,0
1988,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Synergistes,0
1989,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Synergistess__Synergistes_jonesii,0
1990,k__Bacteriap__Verrucomicrobia,0
1991,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiae,0
1992,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiaeo__Verrucomicrobiales,0
1993,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiaeo__Verrucomicrobialesf__Akkermansiaceae,0
1994,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiaeo__Verrucomicrobialesf__Akkermansiaceaeg__Akkermansia,0
1995,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Caudovirales_unclassifiedg__Caudovirales_unclassified,0
1996,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiaeo__Verrucomicrobialesf__Akkermansiaceaeg__Akkermansias__Akkermansia_muciniphila,0
1997,k__Eukaryotap__Eukaryota_unclassified,0
1998,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassified,0
1999,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassified,0
2000,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Eukaryota_unclassified,0
2001,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Eukaryota_unclassifiedg__Blastocystis,0
2002,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Eukaryota_unclassifiedg__Blastocystiss__Blastocystis_sp_subtype_1,0
2003,k__Viruses,0
2004,k__Virusesp__Viruses_unclassified,0
2005,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassified,0
2006,k__Eukaryota,0
2007,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiras__Lachnospira_pectinoschiza,0
2008,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiraceae_unclassifieds__Eubacterium_rectale,0
2009,k__Bacteriap__Firmicutesc__Clostridiao__Clostridialesf__Lachnospiraceaeg__Lachnospiraceae_unclassified,0
2010,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Enormas__Collinsella_massiliensis,0
2011,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Enormas__Enorma_massiliensis,0
2012,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Adlercreutzia,0
2013,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Adlercreutzias__Adlercreutzia_equolifaciens,0
2014,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Asaccharobacters__Asaccharobacter_celatus,0
2015,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Denitrobacterium,0
2016,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Denitrobacteriums__Denitrobacterium_detoxificans,0
2017,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Eggerthella,0
2018,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Eggerthellas__Eggerthella_lenta,0
2019,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Enorma,0
2020,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Enterorhabdus,0
2021,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Gordonibacter,0
2022,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Gordonibacters__Gordonibacter_pamelaeae,0
2023,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Slackia,0
2024,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Slackias__Slackia_exigua,0
2025,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Slackias__Slackia_isoflavoniconvertens,0
2026,k__Bacteriap__Bacteroidetes,0
2027,k__Bacteriap__Bacteroidetesc__Bacteroidia,0
2028,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales,0
2029,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceae,0
2030,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Eggerthellalesf__Eggerthellaceaeg__Enterorhabduss__Enterorhabdus_caecimuris,0
2031,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroides,0
2032,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Collinsellas__Collinsella_stercoris,0
2033,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Collinsellas__Collinsella_aerofaciens,0
2034,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Rothias__Rothia_dentocariosa,0
2035,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Rothias__Rothia_mucilaginosa,0
2036,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacteriales,0
2037,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceae,0
2038,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Propionibacterium,0
2039,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Propionibacteriums__Propionibacterium_acidifaciens,0
2040,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Propionibacteriums__Propionibacterium_freudenreichii,0
2041,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Pseudopropionibacterium,0
2042,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Pseudopropionibacteriums__Pseudopropionibacterium_propionicum,0
2043,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Collinsellas__Collinsella_intestinalis,0
2044,k__Bacteriap__Actinobacteriac__Coriobacteriia,0
2045,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceae,0
2046,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Atopobium,0
2047,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Atopobiums__Atopobium_deltae,0
2048,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Olsenella,0
2049,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Olsenellas__Olsenella_profusa,0
2050,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Olsenellas__Olsenella_scatoligenes,0
2051,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Atopobiaceaeg__Olsenellas__Olsenella_uli,0
2052,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceae,0
2053,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacterialesf__Coriobacteriaceaeg__Collinsella,0
2054,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales,0
2055,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Rothia,0
2056,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_caccae,0
2057,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_coprophilus,0
2058,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Odoribacteraceae,0
2059,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Odoribacteraceaeg__Butyricimonas,0
2060,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Odoribacteraceaeg__Butyricimonass__Butyricimonas_virosa,0
2061,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Odoribacteraceaeg__Odoribacter,0
2062,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Odoribacteraceaeg__Odoribacters__Odoribacter_laneus,0
2063,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceae,0
2064,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Porphyromonas,0
2065,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Porphyromonass__Porphyromonas_asaccharolytica,0
2066,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Porphyromonass__Porphyromonas_sp_HMSC065F10,0
2067,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Barnesiellaceaeg__Coprobacters__Coprobacter_fastidiosus,0
2068,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Sanguibacteroides,0
2069,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceae,0
2070,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Paraprevotella,0
2071,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Paraprevotellas__Paraprevotella_clara,0
2072,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Paraprevotellas__Paraprevotella_xylaniphila,0
2073,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotella,0
2074,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_bivia,0
2075,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_buccae,0
2076,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_buccalis,0
2077,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_sp_CAG_1031,0
2078,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Sanguibacteroidess__Sanguibacteroides_justesenii,0
2079,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_clarus,0
2080,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Barnesiellaceaeg__Barnesiellas__Barnesiella_intestinihominis,0
2081,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Barnesiellaceae,0
2082,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_dorei,0
2083,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_eggerthii,0
2084,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_faecichinchillae,0
2085,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_faecis,0
